Flight ID,Engine,TOW (kg),TOW2_OpenAP (kg),Fuel Burnt (kg) ,Fuel Burnt OpenAP (kg),takeoff,climb,cruise,step climb,descent,landing,unknown
2022_03_08_1235_3C64F4__A343_D-AIGT,CFM56-5C3,248503.83,168296.81,91503.83,11296.810308834087,80.0,1640.0,25860.0,0.0,1712.0,0.0,144.0
2022_03_08_2125_3C656F__A333_D-AIKO,Trent 772,195982.43,187707.99,46202.43,37927.98794762191,24.0,1532.0,23392.0,0.0,1480.0,0.0,136.0
2022_03_09_0019_3C64F4__A343_D-AIGT,CFM56-5C3,235691.54,165755.7,78691.54,8755.696062272156,40.0,2044.0,21332.0,0.0,1760.0,0.0,240.0
2022_03_09_0945_3C656F__A333_D-AIKO,Trent 772,213223.76,201779.3,63443.76,51999.30276515487,0.0,1836.0,33144.0,0.0,1888.0,0.0,192.0
2022_03_09_1228_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157139.2,122477.66,139.19988614270278,76.0,2304.0,34584.0,0.0,1616.0,0.0,396.0
2022_03_09_2218_3C656F__A333_D-AIKO,Trent 772,214569.49,204905.06,64789.49,55125.059464331156,56.0,2348.0,32080.0,0.0,1968.0,0.0,308.0
2022_03_10_0157_3C64F4__A343_D-AIGT,CFM56-5C3,250913.32,168675.78,93913.32,11675.779876422368,68.0,1896.0,26272.0,4.0,1588.0,0.0,228.0
2022_03_10_1934_3C656F__A333_D-AIKO,Trent 772,201006.9,191018.29,51226.9,41238.287406553034,28.0,1644.0,26076.0,0.0,1796.0,0.0,76.0
2022_03_10_2025_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157117.22,137201.35,117.21770394137441,64.0,1896.0,39800.0,0.0,1628.0,0.0,268.0
2022_03_11_1608_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157095.16,148732.03,95.16031484738906,52.0,2704.0,42272.0,0.0,1732.0,0.0,228.0
2022_03_11_2240_3C656F__A333_D-AIKO,Trent 772,200756.91,189247.34,50976.91,39467.33714085828,24.0,1924.0,25108.0,0.0,1616.0,0.0,84.0
2022_03_12_1021_3C64F4__A343_D-AIGT,CFM56-5C3,264871.29,170980.76,107871.29,13980.755700040501,72.0,1872.0,30672.0,0.0,1596.0,0.0,184.0
2022_03_12_2203_3C64F4__A343_D-AIGT,CFM56-5C3,264779.59,171224.2,107779.59,14224.200194852318,56.0,2048.0,30428.0,0.0,1496.0,0.0,244.0
2022_03_13_0951_3C656F__A333_D-AIKO,Trent 772,212369.78,202079.75,62589.78,52299.75041842694,32.0,2108.0,31584.0,0.0,1876.0,0.0,324.0
2022_03_13_1542_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157088.02,122491.14,88.02487445823904,48.0,1736.0,35408.0,0.0,1644.0,0.0,576.0
2022_03_13_2222_3C656F__A333_D-AIKO,Trent 772,211358.43,201670.09,61578.43,51890.08596607055,24.0,1712.0,32156.0,0.0,2252.0,0.0,184.0
2022_03_14_0428_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157080.63,161449.82,80.62928778037121,44.0,1904.0,47376.0,0.0,1920.0,0.0,140.0
2022_03_14_1215_3C656F__A333_D-AIKO,Trent 772,215855.5,207564.89,66075.5,57784.887098555795,48.0,2092.0,33772.0,0.0,1716.0,0.0,420.0
2022_03_14_2137_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157139.03,127968.54,139.02772047280968,76.0,2120.0,36628.0,0.0,1424.0,0.0,136.0
2022_03_15_0103_3C656F__A333_D-AIKO,Trent 772,201886.9,191643.58,52106.9,41863.580885860014,68.0,2016.0,25352.0,0.0,1572.0,0.0,124.0
2022_03_15_1317_3C656F__A333_D-AIKO,Trent 772,178811.68,171750.36,29031.68,21970.355017361937,40.0,1440.0,12744.0,0.0,1924.0,0.0,120.0
2022_03_15_1650_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157138.93,127749.8,138.9304731601043,76.0,2276.0,36236.0,4.0,1972.0,0.0,236.0
2022_03_15_2314_3C656F__A333_D-AIKO,Trent 772,183487.36,176725.41,33707.36,26945.409922607796,0.0,1664.0,15100.0,0.0,1908.0,0.0,180.0
2022_03_16_1132_3C656F__A333_D-AIKO,Trent 772,197443.05,186974.47,47663.05,37194.47372186875,36.0,1964.0,22828.0,12.0,1628.0,0.0,64.0
2022_03_16_2112_3C656F__A333_D-AIKO,Trent 772,203963.6,193999.26,54183.6,44219.258217228096,0.0,2604.0,24852.0,0.0,2060.0,0.0,244.0
2022_03_17_1407_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157153.74,120909.29,153.73818725682492,84.0,2036.0,34444.0,0.0,1828.0,0.0,284.0
2022_03_18_0354_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157109.89,161237.99,109.89287156586813,60.0,2036.0,47044.0,0.0,2128.0,0.0,276.0
2022_03_18_1338_3C656F__A333_D-AIKO,Trent 772,180208.01,173064.73,30428.01,23284.726101889944,76.0,1720.0,12756.0,0.0,1440.0,0.0,112.0
2022_03_18_2130_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157131.5,126082.05,131.50381969809555,72.0,2176.0,35900.0,0.0,1868.0,0.0,132.0
2022_03_18_2312_3C656F__A333_D-AIKO,Trent 772,182686.16,174859.11,32906.16,25079.106858767922,0.0,1648.0,14716.0,0.0,1832.0,0.0,60.0
2022_03_19_1047_3C656F__A333_D-AIKO,Trent 772,188580.46,179844.49,38800.46,30064.491383323653,52.0,1704.0,18008.0,0.0,1828.0,0.0,96.0
2022_03_19_1639_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157109.74,130184.11,109.74126742229878,60.0,2284.0,37048.0,0.0,1848.0,0.0,164.0
2022_03_19_2301_3C656F__A333_D-AIKO,Trent 772,193228.18,183434.22,43448.18,33654.221224325585,28.0,2548.0,18268.0,8.0,1916.0,0.0,140.0
2022_03_20_0925_3C656F__A333_D-AIKO,Trent 772,217165.1,207615.27,67385.1,57835.27324332848,52.0,2440.0,33508.0,0.0,1796.0,0.0,240.0
2022_03_20_2030_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157167.93,143898.49,167.9309263576682,92.0,1988.0,41740.0,0.0,1616.0,0.0,112.0
2022_03_20_2213_3C656F__A333_D-AIKO,Trent 772,209699.63,199179.29,59919.63,49399.28572814363,24.0,2392.0,29124.0,0.0,1596.0,0.0,380.0
2022_03_21_1043_3C656F__A333_D-AIKO,Trent 772,186423.22,178526.89,36643.22,28746.89298863992,72.0,1624.0,16868.0,0.0,1724.0,0.0,100.0
2022_03_21_1613_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157109.73,142841.0,109.73207718967393,60.0,2284.0,40988.0,4.0,1644.0,0.0,432.0
2022_03_21_1734_3C656F__A333_D-AIKO,Trent 772,155769.35,153796.98,5989.35,4016.982202212587,4.0,992.0,68.0,0.0,1440.0,0.0,108.0
2022_03_21_1953_3C656F__A333_D-AIKO,Trent 772,156632.34,154380.15,6852.34,4600.149787877206,28.0,1028.0,452.0,0.0,1304.0,0.0,88.0
2022_03_21_2215_3C656F__A333_D-AIKO,Trent 772,188631.51,179225.44,38851.51,29445.439824176174,4.0,2028.0,17168.0,4.0,1904.0,0.0,88.0
2022_03_22_1407_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157153.56,129836.84,153.55892228030365,84.0,1872.0,37500.0,0.0,1728.0,0.0,156.0
2022_03_23_0400_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157109.96,155978.02,109.9638433984733,60.0,2548.0,44668.0,0.0,2224.0,0.0,236.0
2022_03_23_0925_3C656F__A333_D-AIKO,Trent 772,216726.56,206963.76,66946.56,57183.760124885295,0.0,2504.0,33272.0,0.0,1792.0,0.0,136.0
2022_03_23_2251_3C656F__A333_D-AIKO,Trent 772,209365.16,198220.69,59585.16,48440.69339094079,20.0,2208.0,29576.0,0.0,1532.0,0.0,256.0
2022_03_24_1124_3C656F__A333_D-AIKO,Trent 772,183677.28,175583.5,33897.28,25803.495541954457,40.0,1708.0,14968.0,4.0,1640.0,0.0,276.0
2022_03_24_1406_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157146.51,128751.42,146.50759024536876,80.0,2032.0,36832.0,0.0,2272.0,0.0,340.0
2022_03_24_1756_3C656F__A333_D-AIKO,Trent 772,155540.96,153990.68,5760.96,4210.683212754688,0.0,836.0,464.0,0.0,1328.0,0.0,132.0
2022_03_24_2016_3C656F__A333_D-AIKO,Trent 772,156656.38,155097.62,6876.38,5317.624133473681,48.0,764.0,1268.0,0.0,1200.0,0.0,60.0
2022_03_24_2239_3C656F__A333_D-AIKO,Trent 772,188968.72,181483.21,39188.72,31703.20893329016,0.0,1868.0,17932.0,0.0,1836.0,0.0,100.0
2022_03_25_1045_3C656F__A333_D-AIKO,Trent 772,189775.83,180438.41,39995.83,30658.408681550438,44.0,1908.0,18032.0,0.0,2132.0,0.0,116.0
2022_03_25_1950_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157073.28,156007.67,73.27996664822155,40.0,1896.0,45652.0,0.0,2048.0,0.0,288.0
2022_03_25_2257_3C656F__A333_D-AIKO,Trent 772,190216.06,180977.81,40436.06,31197.811938357663,28.0,2296.0,17396.0,0.0,1406.0,0.0,92.0
2022_03_26_1038_3C656F__A333_D-AIKO,Trent 772,188695.51,179678.53,38915.51,29898.527789128908,44.0,1884.0,17484.0,0.0,1856.0,0.0,240.0
2022_03_26_2254_3C656F__A333_D-AIKO,Trent 772,192206.18,182829.0,42426.18,33049.00125286203,28.0,2260.0,18672.0,0.0,1608.0,0.0,132.0
2022_03_27_1149_3C64F4__A343_D-AIGT,CFM56-5C3,268150.47,172315.16,111150.47,15315.159997537708,72.0,1836.0,31732.0,0.0,1648.0,0.0,236.0
2022_03_28_0001_3C64F4__A343_D-AIGT,CFM56-5C3,265540.95,170513.27,108540.95,13513.2740501576,0.0,1720.0,31184.0,4.0,1824.0,0.0,156.0
2022_03_28_1002_3C656F__A333_D-AIKO,Trent 772,211050.43,202882.97,61270.43,53102.97210221061,44.0,1752.0,31932.0,0.0,1754.0,0.0,168.0
2022_03_28_2216_3C656F__A333_D-AIKO,Trent 772,209973.72,199002.59,60193.72,49222.59079510633,20.0,2048.0,30312.0,4.0,1876.0,0.0,320.0
2022_03_29_1156_3C656F__A333_D-AIKO,Trent 772,184679.43,176683.29,34899.43,26903.286009511827,24.0,1816.0,15364.0,0.0,1512.0,0.0,298.0
2022_03_29_1807_3C656F__A333_D-AIKO,Trent 772,154589.54,153598.25,4809.54,3818.2534782744933,32.0,540.0,796.0,0.0,1064.0,0.0,52.0
2022_03_29_2041_3C656F__A333_D-AIKO,Trent 772,154691.6,153255.19,4911.6,3475.186787558535,40.0,700.0,236.0,0.0,1324.0,0.0,48.0
2022_03_29_2240_3C656F__A333_D-AIKO,Trent 772,190775.3,181969.0,40995.3,32189.004775000747,28.0,2024.0,18304.0,0.0,2300.0,0.0,92.0
2022_03_30_0759_3C64F4__A343_D-AIGT,CFM56-5C3,179809.17,158759.06,22809.17,1759.0576318477242,32.0,1328.0,4920.0,0.0,1740.0,0.0,92.0
2022_03_30_0852_3C656F__A333_D-AIKO,Trent 772,209892.53,200587.59,60112.53,50807.593725475104,16.0,2320.0,29424.0,0.0,2036.0,0.0,176.0
2022_03_30_1228_3C64F4__A343_D-AIGT,CFM56-5C3,178511.56,158860.31,21511.56,1860.3119775541907,48.0,1452.0,4340.0,0.0,1572.0,0.0,72.0
2022_03_30_2050_3C656F__A333_D-AIKO,Trent 772,202789.9,192650.77,53009.9,42870.77207263422,8.0,1916.0,26464.0,0.0,1568.0,0.0,140.0
2022_03_31_0905_3C64F4__A343_D-AIGT,CFM56-5C3,263460.46,171052.87,106460.46,14052.870730887886,28.0,2076.0,29928.0,0.0,1964.0,0.0,416.0
2022_03_31_1225_3C656F__A333_D-AIKO,Trent 772,184310.85,175620.87,34530.85,25840.8675257586,16.0,1792.0,15112.0,0.0,1964.0,0.0,228.0
2022_03_31_1845_3C656F__A333_D-AIKO,Trent 772,154594.68,153496.47,4814.68,3716.4685372796034,0.0,674.0,420.0,0.0,1244.0,0.0,112.0
2022_03_31_2112_3C64F4__A343_D-AIGT,CFM56-5C3,247956.56,168515.3,90956.56,11515.298820500728,8.0,1960.0,25380.0,0.0,1604.0,0.0,120.0
2022_03_31_2113_3C656F__A333_D-AIKO,Trent 772,155718.46,154275.73,5938.46,4495.728900553844,48.0,852.0,336.0,0.0,1356.0,0.0,104.0
2022_03_31_2313_3C656F__A333_D-AIKO,Trent 772,189497.76,182724.46,39717.76,32944.46074731233,40.0,2148.0,17204.0,0.0,1756.0,0.0,228.0
2022_04_02_1033_3C64F4__A343_D-AIGT,CFM56-5C3,227584.6,164621.07,70584.6,7621.0672292729005,36.0,1500.0,19620.0,4.0,1536.0,0.0,124.0
2022_04_02_1825_3C656F__A333_D-AIKO,Trent 772,209720.92,199192.61,59940.92,49412.6094181098,20.0,2216.0,29796.0,0.0,1544.0,0.0,176.0
2022_04_02_2215_3C64F4__A343_D-AIGT,CFM56-5C3,223545.98,164061.62,66545.98,7061.618237522429,56.0,2052.0,17520.0,0.0,1664.0,0.0,188.0
2022_04_03_0607_3C656F__A333_D-AIKO,Trent 772,215696.26,206433.48,65916.26,56653.48089639866,32.0,2400.0,32772.0,0.0,1972.0,0.0,132.0
2022_04_03_0839_3C64F4__A343_D-AIGT,CFM56-5C3,272865.08,173098.84,115865.08,16098.841089123784,52.0,1712.0,33436.0,0.0,1656.0,0.0,88.0
2022_04_03_2036_3C656F__A333_D-AIKO,Trent 772,199743.92,192230.41,49963.92,42450.40769366892,40.0,1392.0,26104.0,0.0,1608.0,0.0,64.0
2022_04_03_2124_3C64F4__A343_D-AIGT,CFM56-5C3,263580.0,170716.23,106580.0,13716.2318372893,36.0,1888.0,30292.0,0.0,1656.0,0.0,228.0
2022_04_04_1205_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157109.88,131390.12,109.8792808908752,60.0,2024.0,37788.0,4.0,1720.0,0.0,284.0
2022_04_04_2119_3C656F__A333_D-AIKO,Trent 772,201450.98,191416.96,51670.98,41636.95538694189,28.0,2108.0,24928.0,0.0,1664.0,0.0,84.0
2022_04_05_0201_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157124.61,122748.27,124.61290429770023,68.0,2068.0,35040.0,0.0,1536.0,0.0,316.0
2022_04_05_1029_3C656F__A333_D-AIKO,Trent 772,188682.04,179257.85,38902.04,29477.85195763159,20.0,2120.0,16912.0,4.0,1704.0,0.0,92.0
2022_04_05_1715_3C656F__A333_D-AIKO,Trent 772,155942.15,153912.68,6162.15,4132.682150443032,4.0,896.0,620.0,0.0,1088.0,0.0,44.0
2022_04_05_1948_3C656F__A333_D-AIKO,Trent 772,156008.74,154519.63,6228.74,4739.625830516696,32.0,732.0,1092.0,0.0,984.0,0.0,84.0
2022_04_05_2156_3C656F__A333_D-AIKO,Trent 772,187012.46,178392.52,37232.46,28612.517622462878,8.0,1936.0,16552.0,0.0,1624.0,0.0,48.0
2022_04_06_0949_3C656F__A333_D-AIKO,Trent 772,190141.95,182426.76,40361.95,32646.756377833648,24.0,1712.0,19028.0,0.0,1940.0,0.0,104.0
2022_04_06_1710_3C656F__A333_D-AIKO,Trent 772,158391.78,155965.2,8611.78,6185.203298646073,32.0,1004.0,1624.0,0.0,1272.0,0.0,84.0
2022_04_07_1144_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157029.27,144373.78,29.26628546322248,16.0,2204.0,41652.0,4.0,1736.0,0.0,364.0
2022_04_07_1921_3C656F__A333_D-AIKO,Trent 772,157915.94,155501.62,8135.94,5721.623021545946,32.0,908.0,1560.0,0.0,1492.0,0.0,72.0
2022_04_07_2203_3C656F__A333_D-AIKO,Trent 772,189457.46,181098.76,39677.46,31318.756502662574,28.0,1944.0,17948.0,0.0,1652.0,0.0,104.0
2022_04_08_0230_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157095.21,163952.82,95.21207237124004,52.0,2628.0,47160.0,0.0,1524.0,0.0,276.0
2022_04_08_1056_3C656F__A333_D-AIKO,Trent 772,190145.8,181236.99,40365.8,31456.992197884825,20.0,1840.0,18644.0,0.0,1860.0,0.0,176.0
2022_04_08_2213_3C656F__A333_D-AIKO,Trent 772,189826.26,179506.04,40046.26,29726.038498432725,28.0,2196.0,17364.0,0.0,1640.0,0.0,168.0
2022_04_09_1200_3C64F4__A343_D-AIGT,CFM56-5C3,275969.85,173690.68,118969.85,16690.679782179177,36.0,2196.0,33652.0,0.0,2184.0,0.0,208.0
2022_04_10_0034_3C64F4__A343_D-AIGT,CFM56-5C3,260716.4,170348.46,103716.4,13348.463493123883,0.0,1712.0,29736.0,0.0,1432.0,0.0,264.0
2022_04_10_0952_3C656F__A333_D-AIKO,Trent 772,196687.42,188030.57,46907.42,38250.565755868534,0.0,1763.0,23068.0,0.0,1752.0,0.0,244.0
2022_04_10_1451_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157102.63,126996.3,102.63167754546947,56.0,2264.0,36044.0,4.0,1980.0,0.0,280.0
2022_04_10_1949_3C656F__A333_D-AIKO,Trent 772,203034.48,193939.56,53254.48,44159.56189807998,0.0,2416.0,24824.0,0.0,2204.0,0.0,224.0
2022_04_11_0414_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157153.55,152791.6,153.54531952787443,84.0,2060.0,44352.0,4.0,1952.0,0.0,264.0
2022_04_12_0936_3C656F__A333_D-AIKO,Trent 772,198733.3,188507.43,48953.3,38727.4267062546,28.0,2204.0,22992.0,0.0,1460.0,0.0,92.0
2022_04_12_1105_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157087.91,142617.2,87.90887560500958,48.0,2328.0,40936.0,4.0,1356.0,0.0,324.0
2022_04_12_2011_3C656F__A333_D-AIKO,Trent 772,202886.24,192566.19,53106.24,42786.18676870151,0.0,2528.0,24608.0,0.0,1672.0,0.0,72.0
2022_04_13_0216_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157117.2,165055.57,117.20460802201814,64.0,2564.0,47536.0,0.0,1784.0,0.0,272.0
2022_04_13_1244_3C656F__A333_D-AIKO,Trent 772,183268.35,175919.39,33488.35,26139.38643772329,24.0,1484.0,15476.0,0.0,1908.0,0.0,68.0
2022_04_13_1901_3C656F__A333_D-AIKO,Trent 772,155423.8,153645.76,5643.8,3865.7554117248596,0.0,762.0,560.0,0.0,1552.0,0.0,100.0
2022_04_13_2025_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157117.16,129068.45,117.15583016256107,64.0,2196.0,36856.0,0.0,1640.0,0.0,112.0
2022_04_13_2118_3C656F__A333_D-AIKO,Trent 772,157107.9,155049.28,7327.9,5269.275580564661,48.0,800.0,1408.0,0.0,1244.0,0.0,100.0
2022_04_13_2330_3C656F__A333_D-AIKO,Trent 772,188049.92,180140.97,38269.92,30360.96708321159,0.0,1764.0,17688.0,0.0,1748.0,0.0,184.0
2022_04_14_1618_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157102.51,129296.7,102.50588746976254,56.0,2072.0,37132.0,0.0,1400.0,0.0,248.0
2022_04_14_1826_3C656F__A333_D-AIKO,Trent 772,208211.69,198111.4,58431.69,48331.403354836846,36.0,1988.0,29592.0,0.0,1364.0,0.0,116.0
2022_04_15_0603_3C656F__A333_D-AIKO,Trent 772,214911.68,205922.21,65131.68,56142.20872746116,40.0,2596.0,31652.0,0.0,1836.0,0.0,204.0
2022_04_15_1204_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157146.48,129682.88,146.47832380356937,80.0,1952.0,37324.0,0.0,1776.0,0.0,252.0
2022_04_16_0154_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157131.75,119417.79,131.75457736201255,72.0,2056.0,34040.0,0.0,1516.0,0.0,132.0
2022_04_16_1013_3C656F__A333_D-AIKO,Trent 772,186470.63,178990.43,36690.63,29210.430492316493,44.0,1924.0,16052.0,0.0,1712.0,0.0,132.0
2022_04_16_1604_3C64F4__A343_D-AIGT,CFM56-5C3,249649.13,168201.1,92649.13,11201.101553259505,80.0,1704.0,26116.0,0.0,1740.0,0.0,192.0
2022_04_16_1721_3C656F__A333_D-AIKO,Trent 772,156934.55,154668.58,7154.55,4888.582581683322,4.0,1076.0,644.0,0.0,1124.0,0.0,88.0
2022_04_16_1955_3C656F__A333_D-AIKO,Trent 772,157557.61,154764.17,7777.61,4984.174797587992,36.0,1216.0,376.0,0.0,1404.0,0.0,72.0
2022_04_16_2210_3C656F__A333_D-AIKO,Trent 772,186499.98,180188.47,36719.98,30408.465132822188,8.0,1464.0,17800.0,0.0,1360.0,0.0,88.0
2022_04_17_0237_3C64F4__A343_D-AIGT,CFM56-5C3,232823.55,165275.87,75823.55,8275.867145751154,76.0,1688.0,20868.0,4.0,1908.0,0.0,116.0
2022_04_17_1129_3C656F__A333_D-AIKO,Trent 772,192839.66,183129.24,43059.66,33349.24007103655,52.0,1720.0,20668.0,0.0,1636.0,0.0,144.0
2022_04_17_1408_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157102.56,132366.32,102.56314283404184,56.0,2120.0,37880.0,4.0,2156.0,0.0,408.0
2022_04_18_0358_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157131.74,145467.1,131.7430295818977,72.0,2152.0,41928.0,0.0,2140.0,0.0,284.0
2022_04_18_2032_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157095.21,139506.1,95.21088257180807,52.0,2264.0,40032.0,0.0,1648.0,0.0,172.0
2022_04_18_2227_3C656F__A333_D-AIKO,Trent 772,197260.96,187689.88,47480.96,37909.88200993013,0.0,2044.0,22392.0,0.0,2136.0,0.0,292.0
2022_04_19_1129_3C656F__A333_D-AIKO,Trent 772,203262.36,196979.89,53482.36,47199.88856575922,20.0,1768.0,26944.0,0.0,2284.0,0.0,124.0
2022_04_19_1606_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157087.81,145640.82,87.81142880753845,48.0,2788.0,41168.0,4.0,1836.0,0.0,260.0
2022_04_19_2159_3C656F__A333_D-AIKO,Trent 772,195574.34,185734.09,45794.34,35954.08641848319,28.0,1956.0,21644.0,0.0,1884.0,0.0,136.0
2022_04_20_1158_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157066.02,132471.39,66.02078360619876,36.0,1980.0,38256.0,0.0,1744.0,0.0,120.0
2022_04_20_1233_3C656F__A333_D-AIKO,Trent 772,186422.26,178590.13,36642.26,28810.127391271068,28.0,1724.0,16632.0,0.0,2032.0,0.0,64.0
2022_04_20_2059_3C656F__A333_D-AIKO,Trent 772,192023.98,182408.36,42243.98,32628.355418393825,48.0,2144.0,18806.0,0.0,1692.0,0.0,168.0
2022_04_21_0153_3C64F4__A343_D-AIGT,CFM56-5C3,275772.76,174186.83,118772.76,17186.832404892182,76.0,2128.0,33692.0,8.0,1508.0,0.0,316.0
2022_04_21_1532_3C64F4__A343_D-AIGT,CFM56-5C3,247245.94,168451.32,90245.94,11451.32363680889,36.0,1584.0,25624.0,0.0,1728.0,0.0,112.0
2022_04_22_0222_3C64F4__A343_D-AIGT,CFM56-5C3,238902.44,166339.19,81902.44,9339.190328038323,116.0,1808.0,22532.0,0.0,1896.0,0.0,148.0
2022_04_22_0907_3C656F__A333_D-AIKO,Trent 772,213510.92,204454.32,63730.92,54674.32123356565,20.0,1988.0,32902.0,0.0,1548.0,0.0,124.0
2022_04_22_1322_3C64F4__A343_D-AIGT,CFM56-5C3,208862.85,162068.62,51862.85,5068.619633730108,36.0,1688.0,13540.0,0.0,1308.0,0.0,148.0
2022_04_22_1552_39644E__A332_F-GZCO,Trent 772,183300.37,175926.11,39100.37,31726.109547710526,16.0,1968.0,17612.0,4.0,1476.0,0.0,84.0
2022_04_22_2232_3C64F4__A343_D-AIGT,CFM56-5C3,211782.25,162378.05,54782.25,5378.051674606309,0.0,1508.0,14700.0,0.0,1816.0,0.0,96.0
2022_04_22_2254_3C656F__A333_D-AIKO,Trent 772,210283.79,201996.33,60503.79,52216.32973682575,24.0,1864.0,31140.0,0.0,1856.0,0.0,176.0
2022_04_22_2326_39644E__A332_F-GZCO,Trent 772,183575.14,174239.6,39375.14,30039.604536077586,32.0,1856.0,17888.0,0.0,1900.0,0.0,252.0
2022_04_23_1252_3C656F__A333_D-AIKO,Trent 772,188349.0,179496.92,38569.0,29716.919685715256,20.0,1844.0,17480.0,0.0,1956.0,0.0,164.0
2022_04_23_2113_3C656F__A333_D-AIKO,Trent 772,191760.32,182150.95,41980.32,32370.948773279968,40.0,1852.0,19538.0,0.0,1912.0,0.0,120.0
2022_04_24_1355_39644E__A332_F-GZCO,Trent 772,182739.24,174014.72,38539.24,29814.724323089962,20.0,1944.0,17268.0,0.0,1648.0,0.0,108.0
2022_04_24_2032_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157051.22,142623.03,51.221822769003765,28.0,2312.0,40992.0,0.0,1552.0,0.0,184.0
2022_04_24_2033_3C656F__A333_D-AIKO,Trent 772,200907.73,191563.1,51127.73,41783.09889386482,16.0,1956.0,25136.0,4.0,1576.0,0.0,76.0
2022_04_24_2206_39644E__A332_F-GZCO,Trent 772,182501.3,172077.08,38301.3,27877.081684652072,32.0,2168.0,16164.0,0.0,2252.0,0.0,96.0
2022_04_25_0731_39644E__A332_F-GZCO,Trent 772,171205.71,163197.07,27005.71,18997.07062310483,24.0,1992.0,9996.0,0.0,1360.0,0.0,88.0
2022_04_25_1305_39644E__A332_F-GZCO,Trent 772,173221.54,165697.23,29021.54,21497.23455697654,28.0,1812.0,11584.0,0.0,1956.0,0.0,160.0
2022_04_25_1614_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157109.89,145270.86,109.88913525234554,60.0,2668.0,41248.0,0.0,1656.0,0.0,168.0
2022_04_25_2054_3C656F__A333_D-AIKO,Trent 772,202227.63,190907.16,52447.63,41127.15723174684,24.0,1788.0,26514.0,0.0,1480.0,0.0,52.0
2022_04_26_1110_3C656F__A333_D-AIKO,Trent 772,186895.45,178288.04,37115.45,28508.040693323157,36.0,1824.0,16680.0,0.0,1684.0,0.0,116.0
2022_04_26_1157_3C64F4__A343_D-AIGT,CFM56-5C3,272188.47,172117.91,115188.47,15117.909112477244,44.0,2000.0,32780.0,0.0,1840.0,0.0,244.0
2022_04_26_1806_3C656F__A333_D-AIKO,Trent 772,156008.64,154078.26,6228.64,4298.264176660905,0.0,880.0,740.0,0.0,1020.0,0.0,76.0
2022_04_26_2045_3C656F__A333_D-AIKO,Trent 772,157179.77,154664.15,7399.77,4884.148937857737,36.0,1160.0,348.0,0.0,1288.0,0.0,96.0
2022_04_26_2341_3C656F__A333_D-AIKO,Trent 772,188010.87,178365.31,38230.87,28585.312252858886,4.0,2120.0,16504.0,4.0,1828.0,0.0,120.0
2022_04_27_0014_3C64F4__A343_D-AIGT,CFM56-5C3,263446.63,170281.62,106446.63,13281.616036112348,0.0,1680.0,30620.0,0.0,1676.0,0.0,116.0
2022_04_27_0914_3C656F__A333_D-AIKO,Trent 772,204381.66,193989.35,54601.66,44209.348205163034,52.0,2216.0,26112.0,0.0,2252.0,0.0,124.0
2022_04_27_0917_39644E__A332_F-GZCO,Trent 772,180536.18,171541.44,36336.18,27341.44376077036,32.0,2144.0,15184.0,4.0,1556.0,0.0,244.0
2022_04_27_1454_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157117.39,120595.29,117.38749640293753,64.0,1984.0,34504.0,4.0,1608.0,0.0,132.0
2022_04_27_1601_39644E__A332_F-GZCO,Trent 772,154027.42,150785.12,9827.42,6585.1209832235445,8.0,1288.0,1488.0,0.0,1596.0,0.0,32.0
